user_id,needs
3364,"Fire, Natural Disaster"
3365,"Medical, Fire"
3366,"Fire, Theft"
3367,"Fire, Natural Disaster"
3368,"Fire, Natural Disaster"
3369,"Theft, Accident"
3370,"Medical, Accident"
3371,"Fire, Theft"
3372,"Theft, Accident"
3373,"Medical, Fire"
3374,"Medical, Fire"
3375,"Fire, Theft"
3376,"Fire, Theft"
3377,"Fire, Natural Disaster"
3378,"Theft, Accident"
3379,"Medical, Fire"
3380,"Medical, Accident"
3381,"Medical, Fire"
3382,"Fire, Theft"
3383,"Theft, Accident"
3384,"Fire, Theft"
3385,"Medical, Accident"
3386,"Fire, Natural Disaster"
3387,"Fire, Theft"
3388,"Fire, Theft"
3389,"Fire, Natural Disaster"
3390,"Fire, Theft"
3391,"Medical, Fire"
3392,"Medical, Accident"
3393,"Fire, Natural Disaster"
3394,"Theft, Accident"
3395,"Fire, Theft"
3396,"Fire, Natural Disaster"
3397,"Fire, Theft"
3398,"Medical, Accident"
3399,"Fire, Theft"
3400,"Medical, Fire"
3401,"Medical, Fire"
3402,"Fire, Theft"
3403,"Medical, Fire"
3404,"Fire, Theft"
3405,"Fire, Natural Disaster"
3406,"Medical, Accident"
3407,"Fire, Natural Disaster"
3408,"Medical, Accident"
3409,"Medical, Fire"
3410,"Medical, Accident"
3411,"Medical, Fire"
3412,"Fire, Natural Disaster"
3413,"Medical, Fire"
3414,"Medical, Accident"
3415,"Theft, Accident"
3416,"Theft, Accident"
3417,"Medical, Fire"
3418,"Theft, Accident"
3419,"Fire, Theft"
3420,"Fire, Theft"
3421,"Fire, Natural Disaster"
3422,"Medical, Accident"
3423,"Medical, Fire"
3424,"Medical, Fire"
3425,"Medical, Fire"
3426,"Theft, Accident"
3427,"Medical, Fire"
3428,"Medical, Accident"
3429,"Fire, Natural Disaster"
3430,"Theft, Accident"
3431,"Fire, Theft"
3432,"Fire, Theft"
3433,"Fire, Natural Disaster"
3434,"Medical, Fire"
3435,"Fire, Theft"
3436,"Fire, Natural Disaster"
3437,"Medical, Fire"
3438,"Fire, Theft"
3439,"Medical, Fire"
3440,"Fire, Natural Disaster"
3441,"Fire, Theft"
3442,"Medical, Accident"
3443,"Fire, Natural Disaster"
3444,"Fire, Natural Disaster"
3445,"Fire, Natural Disaster"
3446,"Medical, Accident"
3447,"Fire, Theft"
3448,"Medical, Fire"
3449,"Fire, Theft"
3450,"Medical, Fire"
3451,"Medical, Accident"
3452,"Fire, Theft"
3453,"Medical, Accident"
3454,"Medical, Fire"
3455,"Fire, Theft"
3456,"Fire, Natural Disaster"
3457,"Fire, Theft"
3458,"Medical, Accident"
3459,"Fire, Natural Disaster"
3460,"Medical, Accident"
3461,"Theft, Accident"
3462,"Theft, Accident"
3463,"Theft, Accident"
3464,"Medical, Accident"
3465,"Theft, Accident"
3466,"Medical, Fire"
3467,"Fire, Natural Disaster"
3468,"Medical, Accident"
3469,"Theft, Accident"
3470,"Theft, Accident"
3471,"Medical, Fire"
3472,"Fire, Natural Disaster"
3473,"Fire, Theft"
3474,"Fire, Theft"
3475,"Medical, Accident"
3476,"Fire, Theft"
3477,"Theft, Accident"
3478,"Medical, Accident"
3479,"Theft, Accident"
3480,"Medical, Accident"
3481,"Theft, Accident"
3482,"Medical, Accident"
3483,"Fire, Natural Disaster"
3484,"Medical, Fire"
3485,"Fire, Theft"
3486,"Medical, Fire"
3487,"Fire, Theft"
3488,"Medical, Accident"
3489,"Medical, Accident"
3490,"Fire, Natural Disaster"
3491,"Theft, Accident"
3492,"Medical, Accident"
3493,"Fire, Theft"
3494,"Medical, Accident"
3495,"Medical, Fire"
3496,"Theft, Accident"
3497,"Medical, Fire"
3498,"Fire, Natural Disaster"
3499,"Fire, Natural Disaster"
3500,"Fire, Theft"
3501,"Medical, Accident"
3502,"Medical, Fire"
3503,"Fire, Natural Disaster"
3504,"Fire, Natural Disaster"
3505,"Fire, Theft"
3506,"Medical, Accident"
3507,"Theft, Accident"
3508,"Medical, Accident"
3509,"Fire, Natural Disaster"
3510,"Theft, Accident"
3511,"Medical, Accident"
3512,"Theft, Accident"
3513,"Fire, Theft"
3514,"Theft, Accident"
3515,"Theft, Accident"
3516,"Medical, Accident"
3517,"Fire, Natural Disaster"
3518,"Theft, Accident"
3519,"Medical, Fire"
3520,"Fire, Theft"
3521,"Medical, Fire"
3522,"Fire, Natural Disaster"
3523,"Theft, Accident"
3524,"Theft, Accident"
3525,"Fire, Theft"
3526,"Medical, Accident"
3527,"Fire, Natural Disaster"
3528,"Theft, Accident"
3529,"Medical, Fire"
3530,"Medical, Fire"
3531,"Medical, Accident"
3532,"Fire, Theft"
3533,"Theft, Accident"
3534,"Medical, Fire"
3535,"Fire, Natural Disaster"
3536,"Fire, Natural Disaster"
3537,"Medical, Accident"
3538,"Medical, Fire"
3539,"Theft, Accident"
3540,"Theft, Accident"
3541,"Fire, Natural Disaster"
3542,"Fire, Natural Disaster"
3543,"Medical, Accident"
3544,"Medical, Accident"
3545,"Medical, Accident"
3546,"Medical, Accident"
3547,"Fire, Natural Disaster"
3548,"Fire, Theft"
3549,"Fire, Natural Disaster"
3550,"Fire, Natural Disaster"
3551,"Fire, Natural Disaster"
3552,"Medical, Fire"
3553,"Medical, Fire"
3554,"Medical, Fire"
3555,"Fire, Natural Disaster"
3556,"Theft, Accident"
3557,"Medical, Fire"
3558,"Fire, Theft"
3559,"Medical, Accident"
3560,"Theft, Accident"
3561,"Medical, Fire"
3562,"Theft, Accident"
3563,"Medical, Fire"
3564,"Fire, Natural Disaster"
3565,"Medical, Accident"
3566,"Medical, Accident"
3567,"Fire, Theft"
3568,"Theft, Accident"
3569,"Medical, Accident"
3570,"Medical, Fire"
3571,"Medical, Fire"
3572,"Fire, Natural Disaster"
3573,"Medical, Accident"
3574,"Medical, Accident"
3575,"Fire, Natural Disaster"
3576,"Medical, Fire"
3577,"Medical, Fire"
3578,"Medical, Accident"
3579,"Fire, Theft"
3580,"Fire, Natural Disaster"
3581,"Fire, Natural Disaster"
3582,"Fire, Natural Disaster"
3583,"Fire, Theft"
3584,"Fire, Natural Disaster"
3585,"Medical, Fire"
3586,"Medical, Fire"
3587,"Fire, Natural Disaster"
3588,"Medical, Accident"
3589,"Medical, Accident"
3590,"Theft, Accident"
3591,"Fire, Natural Disaster"
3592,"Medical, Fire"
3593,"Medical, Fire"
3594,"Medical, Fire"
3595,"Medical, Accident"
3596,"Medical, Fire"
3597,"Medical, Fire"
3598,"Medical, Fire"
3599,"Medical, Accident"
3600,"Medical, Accident"
3601,"Theft, Accident"
3602,"Medical, Fire"
3603,"Fire, Natural Disaster"
3604,"Fire, Natural Disaster"
3605,"Medical, Fire"
3606,"Medical, Fire"
3607,"Fire, Natural Disaster"
3608,"Fire, Natural Disaster"
3609,"Fire, Natural Disaster"
3610,"Medical, Fire"
3611,"Medical, Accident"
3612,"Theft, Accident"
3613,"Fire, Natural Disaster"
3614,"Fire, Theft"
3615,"Theft, Accident"
3616,"Fire, Theft"
3617,"Medical, Accident"
3618,"Theft, Accident"
3619,"Medical, Fire"
3620,"Medical, Accident"
3621,"Fire, Theft"
3622,"Medical, Fire"
3623,"Theft, Accident"
3624,"Medical, Fire"
3625,"Medical, Accident"
3626,"Fire, Theft"
3627,"Theft, Accident"
3628,"Medical, Accident"
3629,"Medical, Fire"
3630,"Medical, Fire"
3631,"Medical, Accident"
3632,"Medical, Fire"
3633,"Fire, Theft"
3634,"Medical, Accident"
3635,"Medical, Accident"
3636,"Fire, Natural Disaster"
3637,"Fire, Theft"
3638,"Fire, Theft"
3639,"Fire, Theft"
3640,"Fire, Theft"
3641,"Theft, Accident"
3642,"Theft, Accident"
3643,"Fire, Theft"
3644,"Fire, Natural Disaster"
3645,"Fire, Natural Disaster"
3646,"Medical, Accident"
3647,"Medical, Fire"
3648,"Fire, Theft"
3649,"Theft, Accident"
3650,"Medical, Accident"
3651,"Fire, Theft"
3652,"Theft, Accident"
3653,"Medical, Fire"
3654,"Fire, Theft"
3655,"Medical, Accident"
3656,"Theft, Accident"
3657,"Fire, Theft"
3658,"Fire, Theft"
3659,"Medical, Accident"
3660,"Medical, Fire"
3661,"Medical, Fire"
3662,"Fire, Natural Disaster"
3663,"Theft, Accident"
3664,"Medical, Accident"
3665,"Medical, Fire"
3666,"Fire, Natural Disaster"
3667,"Medical, Accident"
3668,"Fire, Theft"
3669,"Medical, Fire"
3670,"Medical, Fire"
3671,"Medical, Fire"
3672,"Fire, Natural Disaster"
3673,"Theft, Accident"
3674,"Fire, Natural Disaster"
3675,"Theft, Accident"
3676,"Medical, Accident"
3677,"Medical, Accident"
3678,"Theft, Accident"
3679,"Fire, Theft"
3680,"Theft, Accident"
3681,"Medical, Fire"
3682,"Medical, Accident"
3683,"Fire, Theft"
3684,"Medical, Fire"
3685,"Medical, Accident"
3686,"Medical, Accident"
3687,"Theft, Accident"
3688,"Medical, Accident"
3689,"Fire, Theft"
3690,"Medical, Fire"
3691,"Fire, Natural Disaster"
3692,"Fire, Natural Disaster"
3693,"Fire, Natural Disaster"
3694,"Medical, Fire"
3695,"Fire, Theft"
3696,"Medical, Fire"
3697,"Theft, Accident"
3698,"Medical, Fire"
3699,"Medical, Fire"
3700,"Fire, Natural Disaster"
3701,"Medical, Accident"
3702,"Medical, Fire"
3703,"Medical, Fire"
3704,"Fire, Theft"
3705,"Theft, Accident"
3706,"Fire, Natural Disaster"
3707,"Medical, Fire"
3708,"Medical, Accident"
3709,"Fire, Theft"
3710,"Fire, Theft"
3711,"Fire, Natural Disaster"
3712,"Theft, Accident"
3713,"Medical, Accident"
3714,"Fire, Theft"
3715,"Fire, Natural Disaster"
3716,"Medical, Fire"
3717,"Fire, Natural Disaster"
3718,"Fire, Natural Disaster"
3719,"Fire, Theft"
3720,"Medical, Fire"
3721,"Fire, Natural Disaster"
3722,"Medical, Fire"
3723,"Theft, Accident"
3724,"Fire, Natural Disaster"
3725,"Medical, Accident"
3726,"Theft, Accident"
3727,"Fire, Theft"
3728,"Theft, Accident"
3729,"Medical, Accident"
3730,"Theft, Accident"
3731,"Fire, Natural Disaster"
3732,"Theft, Accident"
3733,"Fire, Theft"
3734,"Medical, Accident"
3735,"Theft, Accident"
3736,"Medical, Accident"
3737,"Fire, Theft"
3738,"Medical, Accident"
3739,"Fire, Natural Disaster"
3740,"Medical, Fire"
3741,"Theft, Accident"
3742,"Fire, Natural Disaster"
3743,"Fire, Theft"
3744,"Fire, Theft"
3745,"Fire, Theft"
3746,"Fire, Natural Disaster"
3747,"Fire, Natural Disaster"
3748,"Fire, Natural Disaster"
3749,"Medical, Accident"
3750,"Medical, Accident"
3751,"Fire, Theft"
3752,"Fire, Natural Disaster"
3753,"Theft, Accident"
3754,"Fire, Theft"
3755,"Medical, Accident"
3756,"Fire, Natural Disaster"
3757,"Fire, Theft"
3758,"Medical, Fire"
3759,"Medical, Accident"
3760,"Fire, Theft"
3761,"Medical, Accident"
3762,"Theft, Accident"
3763,"Medical, Fire"
3764,"Medical, Fire"
3765,"Medical, Fire"
3766,"Fire, Theft"
3767,"Medical, Fire"
3768,"Medical, Accident"
3769,"Medical, Fire"
3770,"Fire, Natural Disaster"
3771,"Medical, Accident"
3772,"Medical, Accident"
3773,"Fire, Natural Disaster"
3774,"Fire, Theft"
3775,"Medical, Accident"
3776,"Theft, Accident"
3777,"Medical, Accident"
3778,"Theft, Accident"
3779,"Theft, Accident"
3780,"Theft, Accident"
3781,"Fire, Natural Disaster"
3782,"Theft, Accident"
3783,"Medical, Fire"
3784,"Medical, Fire"
3785,"Fire, Theft"
3786,"Theft, Accident"
3787,"Fire, Natural Disaster"
3788,"Fire, Natural Disaster"
3789,"Fire, Theft"
3790,"Fire, Natural Disaster"
3791,"Medical, Fire"
3792,"Fire, Natural Disaster"
3793,"Medical, Accident"
3794,"Medical, Accident"
3795,"Theft, Accident"
3796,"Fire, Theft"
3797,"Fire, Theft"
3798,"Fire, Natural Disaster"
3799,"Fire, Natural Disaster"
3800,"Theft, Accident"
3801,"Fire, Theft"
3802,"Medical, Fire"
3803,"Fire, Theft"
3804,"Fire, Natural Disaster"
3805,"Fire, Theft"
3806,"Medical, Fire"
3807,"Theft, Accident"
3808,"Fire, Theft"
3809,"Fire, Natural Disaster"
3810,"Medical, Accident"
3811,"Medical, Accident"
3812,"Medical, Fire"
3813,"Medical, Fire"
3814,"Theft, Accident"
3815,"Fire, Theft"
3816,"Theft, Accident"
3817,"Theft, Accident"
3818,"Fire, Natural Disaster"
3819,"Medical, Accident"
3820,"Theft, Accident"
3821,"Fire, Theft"
3822,"Medical, Fire"
3823,"Fire, Theft"
3824,"Medical, Fire"
3825,"Theft, Accident"
3826,"Medical, Fire"
3827,"Fire, Theft"
3828,"Theft, Accident"
3829,"Theft, Accident"
3830,"Medical, Fire"
3831,"Fire, Theft"
3832,"Fire, Theft"
3833,"Theft, Accident"
3834,"Fire, Natural Disaster"
3835,"Theft, Accident"
3836,"Theft, Accident"
3837,"Medical, Fire"
3838,"Fire, Natural Disaster"
3839,"Theft, Accident"
3840,"Medical, Accident"
3841,"Medical, Fire"
3842,"Fire, Theft"
3843,"Fire, Natural Disaster"
3844,"Fire, Theft"
3845,"Fire, Natural Disaster"
3846,"Fire, Natural Disaster"
3847,"Fire, Theft"
3848,"Fire, Theft"
3849,"Theft, Accident"
3850,"Fire, Theft"
3851,"Medical, Fire"
3852,"Medical, Accident"
3853,"Fire, Theft"
3854,"Theft, Accident"
3855,"Theft, Accident"
3856,"Theft, Accident"
3857,"Fire, Theft"
3858,"Medical, Fire"
3859,"Theft, Accident"
3860,"Fire, Theft"
3861,"Medical, Accident"
3862,"Medical, Fire"
3863,"Medical, Fire"
3864,"Medical, Accident"
3865,"Medical, Accident"
3866,"Fire, Theft"
3867,"Medical, Fire"
3868,"Fire, Theft"
3869,"Medical, Accident"
3870,"Medical, Fire"
3871,"Fire, Natural Disaster"
3872,"Fire, Natural Disaster"
3873,"Medical, Accident"
3874,"Fire, Theft"
3875,"Medical, Accident"
3876,"Medical, Fire"
3877,"Theft, Accident"
3878,"Medical, Fire"
3879,"Medical, Fire"
3880,"Fire, Natural Disaster"
3881,"Theft, Accident"
3882,"Fire, Theft"
3883,"Fire, Natural Disaster"
3884,"Medical, Fire"
3885,"Medical, Fire"
3886,"Fire, Theft"
3887,"Medical, Accident"
3888,"Fire, Natural Disaster"
3889,"Theft, Accident"
3890,"Medical, Accident"
3891,"Medical, Fire"
3892,"Theft, Accident"
3893,"Fire, Theft"
3894,"Fire, Natural Disaster"
3895,"Theft, Accident"
3896,"Fire, Natural Disaster"
3897,"Medical, Fire"
3898,"Medical, Accident"
3899,"Medical, Accident"
3900,"Medical, Accident"
3901,"Theft, Accident"
3902,"Fire, Natural Disaster"
3903,"Medical, Accident"
3904,"Medical, Accident"
3905,"Fire, Theft"
3906,"Medical, Accident"
3907,"Medical, Fire"
3908,"Fire, Natural Disaster"
3909,"Theft, Accident"
3910,"Theft, Accident"
3911,"Fire, Theft"
3912,"Medical, Fire"
3913,"Medical, Fire"
3914,"Fire, Theft"
3915,"Fire, Natural Disaster"
3916,"Fire, Natural Disaster"
3917,"Fire, Theft"
3918,"Medical, Fire"
3919,"Medical, Fire"
3920,"Medical, Fire"
3921,"Fire, Natural Disaster"
3922,"Fire, Theft"
3923,"Medical, Fire"
3924,"Medical, Accident"
3925,"Fire, Theft"
3926,"Fire, Theft"
3927,"Medical, Fire"
3928,"Medical, Fire"
3929,"Fire, Theft"
3930,"Medical, Fire"
3931,"Theft, Accident"
3932,"Medical, Accident"
3933,"Fire, Theft"
3934,"Fire, Theft"
3935,"Medical, Accident"
3936,"Medical, Accident"
3937,"Fire, Natural Disaster"
3938,"Fire, Natural Disaster"
3939,"Fire, Theft"
3940,"Fire, Theft"
3941,"Theft, Accident"
3942,"Medical, Fire"
3943,"Theft, Accident"
3944,"Medical, Fire"
3945,"Theft, Accident"
3946,"Medical, Fire"
3947,"Fire, Theft"
3948,"Theft, Accident"
3949,"Medical, Accident"
3950,"Fire, Natural Disaster"
3951,"Medical, Accident"
3952,"Medical, Accident"
3953,"Fire, Theft"
3954,"Fire, Theft"
3955,"Medical, Fire"
3956,"Fire, Natural Disaster"
3957,"Fire, Theft"
3958,"Theft, Accident"
3959,"Fire, Natural Disaster"
3960,"Medical, Accident"
3961,"Medical, Accident"
3962,"Fire, Theft"
3963,"Theft, Accident"
3964,"Medical, Accident"
3965,"Medical, Fire"
3966,"Fire, Natural Disaster"
3967,"Fire, Theft"
3968,"Fire, Natural Disaster"
3969,"Fire, Natural Disaster"
3970,"Theft, Accident"
3971,"Theft, Accident"
3972,"Theft, Accident"
3973,"Theft, Accident"
3974,"Fire, Natural Disaster"
3975,"Fire, Theft"
3976,"Medical, Fire"
3977,"Medical, Accident"
3978,"Medical, Accident"
3979,"Fire, Theft"
3980,"Fire, Natural Disaster"
3981,"Fire, Theft"
3982,"Theft, Accident"
3983,"Fire, Natural Disaster"
3984,"Fire, Theft"
3985,"Medical, Fire"
3986,"Medical, Fire"
3987,"Theft, Accident"
3988,"Medical, Accident"
3989,"Medical, Fire"
3990,"Theft, Accident"
3991,"Fire, Natural Disaster"
3992,"Fire, Natural Disaster"
3993,"Fire, Natural Disaster"
3994,"Fire, Natural Disaster"
3995,"Medical, Accident"
3996,"Fire, Natural Disaster"
3997,"Medical, Accident"
3998,"Medical, Accident"
3999,"Theft, Accident"
4000,"Medical, Fire"
4001,"Fire, Natural Disaster"
4002,"Fire, Theft"
4003,"Theft, Accident"
4004,"Medical, Accident"
4005,"Fire, Theft"
4006,"Medical, Accident"
4007,"Fire, Natural Disaster"
4008,"Fire, Theft"
4009,"Medical, Fire"
4010,"Theft, Accident"
4011,"Fire, Theft"
4012,"Medical, Accident"
4013,"Theft, Accident"
4014,"Fire, Natural Disaster"
4015,"Medical, Fire"
4016,"Fire, Natural Disaster"
4017,"Fire, Theft"
4018,"Medical, Accident"
4019,"Fire, Natural Disaster"
4020,"Medical, Fire"
4021,"Fire, Natural Disaster"
4022,"Fire, Theft"
4023,"Theft, Accident"
4024,"Fire, Theft"
4025,"Fire, Natural Disaster"
4026,"Medical, Accident"
4027,"Fire, Theft"
4028,"Fire, Natural Disaster"
4029,"Fire, Natural Disaster"
4030,"Medical, Accident"
4031,"Fire, Natural Disaster"
4032,"Fire, Theft"
4033,"Theft, Accident"
4034,"Fire, Theft"
4035,"Medical, Accident"
4036,"Medical, Fire"
4037,"Fire, Theft"
4038,"Fire, Natural Disaster"
4039,"Theft, Accident"
4040,"Fire, Theft"
4041,"Medical, Fire"
4042,"Medical, Fire"
4043,"Medical, Fire"
4044,"Fire, Theft"
4045,"Fire, Theft"
4046,"Medical, Accident"
4047,"Medical, Fire"
4048,"Fire, Theft"
4049,"Medical, Fire"
4050,"Fire, Theft"
4051,"Medical, Accident"
4052,"Fire, Theft"
4053,"Medical, Accident"
4054,"Fire, Theft"
4055,"Medical, Accident"
4056,"Theft, Accident"
4057,"Medical, Accident"
4058,"Fire, Theft"
4059,"Medical, Fire"
4060,"Theft, Accident"
4061,"Theft, Accident"
4062,"Medical, Accident"
4063,"Medical, Accident"
4064,"Fire, Natural Disaster"
4065,"Theft, Accident"
4066,"Medical, Fire"
4067,"Fire, Natural Disaster"
4068,"Medical, Fire"
4069,"Theft, Accident"
4070,"Medical, Accident"
4071,"Fire, Theft"
4072,"Medical, Fire"
4073,"Medical, Accident"
4074,"Fire, Natural Disaster"
4075,"Fire, Theft"
4076,"Fire, Theft"
4077,"Medical, Fire"
4078,"Medical, Fire"
4079,"Fire, Natural Disaster"
4080,"Fire, Theft"
4081,"Medical, Accident"
4082,"Fire, Natural Disaster"
4083,"Theft, Accident"
4084,"Fire, Natural Disaster"
4085,"Theft, Accident"
4086,"Theft, Accident"
4087,"Theft, Accident"
4088,"Theft, Accident"
4089,"Medical, Fire"
4090,"Medical, Accident"
4091,"Fire, Theft"
4092,"Theft, Accident"
4093,"Theft, Accident"
4094,"Medical, Fire"
4095,"Medical, Fire"
4096,"Theft, Accident"
4097,"Theft, Accident"
4098,"Theft, Accident"
4099,"Medical, Accident"
4100,"Medical, Fire"
4101,"Fire, Theft"
4102,"Fire, Theft"
4103,"Medical, Fire"
4104,"Fire, Theft"
4105,"Medical, Fire"
4106,"Fire, Theft"
4107,"Medical, Fire"
4108,"Medical, Fire"
4109,"Fire, Natural Disaster"
4110,"Theft, Accident"
4111,"Theft, Accident"
4112,"Medical, Fire"
4113,"Medical, Accident"
4114,"Theft, Accident"
4115,"Theft, Accident"
4116,"Theft, Accident"
4117,"Fire, Natural Disaster"
4118,"Fire, Natural Disaster"
4119,"Medical, Accident"
4120,"Medical, Accident"
4121,"Medical, Fire"
4122,"Theft, Accident"
4123,"Medical, Accident"
4124,"Fire, Theft"
4125,"Fire, Natural Disaster"
4126,"Medical, Fire"
4127,"Fire, Natural Disaster"
4128,"Fire, Theft"
4129,"Theft, Accident"
4130,"Fire, Natural Disaster"
4131,"Fire, Natural Disaster"
4132,"Fire, Theft"
4133,"Medical, Accident"
4134,"Fire, Natural Disaster"
4135,"Fire, Theft"
4136,"Fire, Natural Disaster"
4137,"Medical, Accident"
4138,"Theft, Accident"
4139,"Medical, Fire"
4140,"Fire, Natural Disaster"
4141,"Fire, Theft"
4142,"Fire, Natural Disaster"
4143,"Fire, Theft"
4144,"Theft, Accident"
4145,"Fire, Natural Disaster"
4146,"Medical, Accident"
4147,"Fire, Natural Disaster"
4148,"Fire, Natural Disaster"
4149,"Fire, Theft"
4150,"Medical, Accident"
4151,"Medical, Accident"
4152,"Theft, Accident"
4153,"Fire, Theft"
4154,"Theft, Accident"
4155,"Medical, Fire"
4156,"Theft, Accident"
4157,"Fire, Theft"
4158,"Fire, Theft"
4159,"Theft, Accident"
4160,"Medical, Accident"
4161,"Fire, Theft"
4162,"Fire, Theft"
4163,"Fire, Natural Disaster"
4164,"Medical, Accident"
4165,"Fire, Theft"
4166,"Fire, Natural Disaster"
4167,"Fire, Natural Disaster"
4168,"Fire, Theft"
4169,"Theft, Accident"
4170,"Fire, Natural Disaster"
4171,"Fire, Theft"
4172,"Theft, Accident"
4173,"Medical, Fire"
4174,"Fire, Natural Disaster"
4175,"Medical, Fire"
4176,"Fire, Theft"
4177,"Theft, Accident"
4178,"Medical, Accident"
4179,"Medical, Accident"
4180,"Theft, Accident"
4181,"Theft, Accident"
4182,"Fire, Theft"
4183,"Medical, Accident"
4184,"Medical, Accident"
4185,"Medical, Fire"
4186,"Theft, Accident"
4187,"Theft, Accident"
4188,"Fire, Natural Disaster"
4189,"Medical, Fire"
4190,"Theft, Accident"
4191,"Fire, Theft"
4192,"Fire, Natural Disaster"
4193,"Theft, Accident"
4194,"Theft, Accident"
4195,"Medical, Accident"
4196,"Fire, Theft"
4197,"Theft, Accident"
4198,"Fire, Natural Disaster"
4199,"Medical, Fire"
4200,"Fire, Theft"
4201,"Theft, Accident"
4202,"Fire, Natural Disaster"
4203,"Fire, Theft"
4204,"Medical, Fire"
4205,"Fire, Theft"
4206,"Medical, Fire"
4207,"Medical, Fire"
4208,"Medical, Fire"
4209,"Fire, Natural Disaster"
4210,"Fire, Natural Disaster"
4211,"Theft, Accident"
4212,"Fire, Natural Disaster"
4213,"Medical, Fire"
4214,"Medical, Accident"
4215,"Fire, Natural Disaster"
4216,"Theft, Accident"
4217,"Fire, Natural Disaster"
4218,"Fire, Theft"
4219,"Medical, Fire"
4220,"Medical, Accident"
4221,"Medical, Accident"
4222,"Theft, Accident"
4223,"Medical, Fire"
4224,"Fire, Natural Disaster"
4225,"Theft, Accident"
4226,"Medical, Fire"
4227,"Fire, Natural Disaster"
4228,"Fire, Natural Disaster"
4229,"Medical, Fire"
4230,"Fire, Theft"
4231,"Theft, Accident"
4232,"Fire, Natural Disaster"
4233,"Fire, Theft"
4234,"Medical, Accident"
4235,"Medical, Accident"
4236,"Fire, Natural Disaster"
4237,"Fire, Natural Disaster"
4238,"Fire, Theft"
4239,"Medical, Fire"
4240,"Theft, Accident"
4241,"Medical, Accident"
4242,"Fire, Theft"
4243,"Fire, Theft"
4244,"Medical, Fire"
4245,"Medical, Accident"
4246,"Medical, Accident"
4247,"Fire, Theft"
4248,"Medical, Fire"
4249,"Theft, Accident"
4250,"Fire, Natural Disaster"
4251,"Fire, Natural Disaster"
4252,"Medical, Accident"
4253,"Medical, Accident"
4254,"Medical, Accident"
